Valores Confirmados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fecha;ALAMEDA;;CONCORDIA;;CUPRUM;;EL LIBERTADOR;;HABITAT;;INVIERTA;;PLANVITAL;;PROVIDA;;SAN CRISTOBAL;;SANTA MARIA;;SUMMA;;;;;;;;;;;;;;;;;;;;;;;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;;;;;;;;;;;;;;;;;;;;;;
27-01-2011;23656,01;6105428015352,00;27081,86;5299355518867,00;25997,14;7167656091010,00;26067,22;7835005319,00;48377,33;936950778541,00;23545,35;9198870863666,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28-01-2011;23548,23;6076687310510,00;26952,76;5275091636066,00;25873,45;7132972997035,00;25915,50;7809493544,00;48150,30;932622030904,00;23429,50;9153541018383,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29-01-2011;23548,23;6076687310510,00;26952,76;5275091636066,00;25873,45;7132972997035,00;25915,50;7809493544,00;48150,30;932622030904,00;23429,50;9153541018383,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30-01-2011;23548,23;6076687310510,00;26952,76;5275091636066,00;25873,45;7132972997035,00;25915,50;7809493544,00;48150,30;932622030904,00;23429,50;9153541018383,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-01-2011;23360,26;6023007886805,00;26735,53;5229304036857,00;25647,19;7064992075194,00;25730,09;7770386060,00;47773,27;923802434804,00;23228,31;9076135156482,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01-02-2011;23334,21;6013795546672,00;26716,46;5228988005343,00;25633,44;7059984704907,00;25712,34;7824612964,00;47700,40;920975445959,00;23215,23;9063665390051,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02-02-2011;23401,58;6031332476452,00;26796,13;5243550524299,00;25714,76;7084749737410,00;25737,15;9342109389,00;47819,62;923371253979,00;23289,78;9087873959923,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03-02-2011;23401,01;6030209466705,00;26798,70;5245855589208,00;25710,79;7084546625511,00;25717,83;9308973656,00;47835,93;925203503018,00;23289,46;9087001702147,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04-02-2011;23327,83;6010075147057,00;26706,12;5226049552554,00;25628,88;7060981384826,00;25627,14;9257638387,00;47658,32;921500154643,00;23211,71;9054470472644,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05-02-2011;23327,83;6010075147057,00;26706,12;5226049552554,00;25628,88;7060981384826,00;25627,14;9257638387,00;47658,32;921500154643,00;23211,71;9054470472644,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06-02-2011;23327,83;6010075147057,00;26706,12;5226049552554,00;25628,88;7060981384826,00;25627,14;9257638387,00;47658,32;921500154643,00;23211,71;9054470472644,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-02-2011;23280,94;5997530478086,00;26655,06;5214982211074,00;25582,86;7046911619525,00;25582,74;9237571228,00;47567,77;919782616807,00;23157,48;9034104438414,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08-02-2011;23317,12;6006407637118,00;26689,86;5222266479476,00;25627,78;7058809474831,00;25626,28;9253291226,00;47624,31;920872309608,00;23198,41;9050955845854,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-02-2011;23298,38;6001580544147,00;26670,21;5219238989913,00;25611,84;7055357044201,00;25587,81;9246299726,00;47582,04;920242008321,00;23183,09;9041911574262,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10-02-2011;23152,22;5964371758095,00;26496,49;5185935757416,00;25446,77;7009057139826,00;25401,69;9206071591,00;47297,81;914502917287,00;23031,01;8981884443967,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11-02-2011;23028,98;5930182095115,00;26360,64;5155656027749,00;25316,43;6971469665783,00;25313,47;9187255521,00;47056,65;909961259367,00;22912,30;8937104876927,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12-02-2011;23028,98;5930182095115,00;26360,64;5155656027749,00;25316,43;6971469665783,00;25313,47;9187255521,00;47056,65;909961259367,00;22912,30;8937104876927,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13-02-2011;23028,98;5930182095115,00;26360,64;5155656027749,00;25316,43;6971469665783,00;25313,47;9187255521,00;47056,65;909961259367,00;22912,30;8937104876927,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14-02-2011;23080,17;5945903816954,00;26434,88;5173017181759,00;25377,30;6990298839440,00;25411,00;9235204234,00;47151,85;911987504268,00;22973,89;8973265397390,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15-02-2011;23137,60;5959356141292,00;26500,52;5195127746779,00;25451,86;7013302550930,00;25471,62;9343356243,00;47261,18;912007147265,00;23028,29;8986006065822,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16-02-2011;23150,98;5966606914267,00;26518,54;5202651876522,00;25466,74;7021459948899,00;25501,61;8814936185,00;47303,16;914584776692,00;23046,72;8999324619349,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17-02-2011;23184,57;5977313212878,00;26562,25;5216144584563,00;25505,72;7036394238391,00;25548,92;9114395361,00;47383,86;916777542234,00;23090,28;9019276645119,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18-02-2011;23169,40;5974426762779,00;26552,10;5214593410310,00;25487,11;7035746807850,00;25529,03;9377575954,00;47337,69;916201054911,00;23076,03;9013161441675,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19-02-2011;23169,40;5974426762779,00;26552,10;5214593410310,00;25487,11;7035746807850,00;25529,03;9377575954,00;47337,69;916201054911,00;23076,03;9013161441675,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20-02-2011;23169,40;5974426762779,00;26552,10;5214593410310,00;25487,11;7035746807850,00;25529,03;9377575954,00;47337,69;916201054911,00;23076,03;9013161441675,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21-02-2011;23118,75;5962224108826,00;26498,23;5203414135196,00;25437,57;7020929461864,00;25463,04;10169505101,00;47238,40;914294091542,00;23025,87;8993736692660,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-02-2011;23101,41;5958752508809,00;26480,11;5200394115770,00;25420,17;7016226620639,00;25458,46;10167836124,00;47201,93;913625863076,00;23001,13;8984031707199,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23-02-2011;22999,69;5933578891350,00;26366,27;5178550332278,00;25307,84;6984366956669,00;25312,40;10550435124,00;47008,41;910055339985,00;22887,62;8940165843772,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24-02-2011;22942,84;5919258895168,00;26298,09;5165103854820,00;25249,10;6968008447986,00;25256,28;10568609052,00;46905,48;908179346554,00;22839,62;8921539654818,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25-02-2011;22949,64;5920531719752,00;26303,26;5168113142419,00;25256,30;6968603242482,00;25258,33;11040146088,00;46907,92;908400335396,00;22849,37;8925859484941,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26-02-2011;22949,64;5920531719752,00;26303,26;5168113142419,00;25256,30;6968603242482,00;25258,33;11040146088,00;46907,92;908400335396,00;22849,37;8925859484941,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27-02-2011;22949,64;5920531719752,00;26303,26;5168113142419,00;25256,30;6968603242482,00;25258,33;11040146088,00;46907,92;908400335396,00;22849,37;8925859484941,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28-02-2011;23079,21;5949556605436,00;26454,15;5195950114844,00;25408,36;7006055844297,00;25397,07;11207773331,00;47145,44;911777471994,00;22979,83;8971767230646,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01-03-2011;23189,88;5975712765116,00;26572,23;5223560382216,00;25525,17;7037703597336,00;25480,01;11310443803,00;47360,60;914130028266,00;23088,26;9004707196397,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02-03-2011;23209,89;5977393920706,00;26610,26;5229979715290,00;25558,18;7045679409008,00;25515,52;12592457117,00;47426,93;915539085573,00;23106,19;9011571015072,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03-03-2011;23231,75;5981838710700,00;26631,05;5233927894973,00;25599,02;7053201341176,00;25559,37;10528371115,00;47456,68;916970576326,00;23127,10;9019289967617,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04-03-2011;23322,00;6004671880417,00;26722,75;5250746714575,00;25690,98;7080065044738,00;25674,39;10566599837,00;47634,98;920231483478,00;23206,98;9049261684060,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05-03-2011;23322,00;6004671880417,00;26722,75;5250746714575,00;25690,98;7080065044738,00;25674,39;10566599837,00;47634,98;920231483478,00;23206,98;9049261684060,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06-03-2011;23322,00;6004671880417,00;26722,75;5250746714575,00;25690,98;7080065044738,00;25674,39;10566599837,00;47634,98;920231483478,00;23206,98;9049261684060,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-03-2011;23377,48;6018759240105,00;26792,69;5263753222358,00;25742,93;7093369472728,00;25727,31;10588324476,00;47781,28;923164741470,00;23264,93;9072601910358,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08-03-2011;23330,39;6006690448926,00;26722,29;5248368699113,00;25684,24;7075334811043,00;25657,91;10559811846,00;47696,91;921539759941,00;23223,74;9054650091665,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-03-2011;23389,00;6022346271025,00;26787,36;5262800252225,00;25736,23;7088799594958,00;25732,35;10553846357,00;47803,66;923673124971,00;23275,07;9072021848559,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10-03-2011;23383,66;6020827433371,00;26776,57;5261773087330,00;25739,96;7089408146054,00;25703,79;10549624101,00;47770,97;923069972555,00;23264,19;9067789063771,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11-03-2011;23316,85;6004045590292,00;26715,56;5242843965485,00;25686,35;7072571749512,00;25630,25;10536357528,00;47682,16;920948636251,00;23200,47;9044315503464,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12-03-2011;23316,85;6004045590292,00;26715,56;5242843965485,00;25686,35;7072571749512,00;25630,25;10536357528,00;47682,16;920948636251,00;23200,47;9044315503464,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13-03-2011;23316,85;6004045590292,00;26715,56;5242843965485,00;25686,35;7072571749512,00;25630,25;10536357528,00;47682,16;920948636251,00;23200,47;9044315503464,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14-03-2011;23243,74;5984296691392,00;26634,34;5227803983534,00;25605,00;7050668633052,00;25565,57;10517127451,00;47522,86;918113428879,00;23132,43;9032026919026,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15-03-2011;23236,73;5983386281392,00;26614,50;5231996559964,00;25598,87;7053720420362,00;25558,23;10542828421,00;47529,06;916505121104,00;23128,15;9029146596713,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16-03-2011;23177,04;5971128293297,00;26569,14;5227125026101,00;25564,66;7050141428838,00;25540,35;10601405259,00;47464,58;915335183662,00;23090,89;9018596615620,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17-03-2011;23145,54;5966574063821,00;26539,16;5228014025509,00;25528,97;7043009822820,00;25505,96;10895474093,00;47417,05;916670857743,00;23060,52;9010232152465,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18-03-2011;23210,39;5983883054694,00;26618,54;5238627947641,00;25611,56;7069405879730,00;25587,72;10995903578,00;47524,47;919285795120,00;23121,08;9034685690531,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19-03-2011;23210,39;5983883054694,00;26618,54;5238627947641,00;25611,56;7069405879730,00;25587,72;10995903578,00;47524,47;919285795120,00;23121,08;9034685690531,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20-03-2011;23210,39;5983883054694,00;26618,54;5238627947641,00;25611,56;7069405879730,00;25587,72;10995903578,00;47524,47;919285795120,00;23121,08;9034685690531,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21-03-2011;23202,58;5982116265036,00;26611,53;5234620990170,00;25617,61;7068749071903,00;25578,08;10732439620,00;47518,67;919294897928,00;23111,60;9031095191286,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-03-2011;23325,86;6013671784757,00;26745,73;5260230749926,00;25743,61;7098619484472,00;25721,34;10791267296,00;47735,23;923394241208,00;23225,19;9076521435465,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23-03-2011;23423,08;6038391796385,00;26860,50;5279584507570,00;25867,59;7135475201062,00;25844,32;11778453818,00;47949,01;927447220728,00;23329,75;9118615972453,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24-03-2011;23521,59;6063439605928,00;26978,01;5298442567572,00;25972,87;7163859452401,00;25977,52;12562157091,00;48154,94;931475627673,00;23430,15;9157734004969,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25-03-2011;23599,18;6083544327394,00;27060,63;5314275532201,00;26048,95;7185034962118,00;26053,89;12935043474,00;48291,57;934200127932,00;23501,35;9184632897025,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26-03-2011;23599,18;6083544327394,00;27060,63;5314275532201,00;26048,95;7185034962118,00;26053,89;12935043474,00;48291,57;934200127932,00;23501,35;9184632897025,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27-03-2011;23599,18;6083544327394,00;27060,63;5314275532201,00;26048,95;7185034962118,00;26053,89;12935043474,00;48291,57;934200127932,00;23501,35;9184632897025,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28-03-2011;23632,47;6093343966286,00;27107,10;5322645549543,00;26079,08;7190196497554,00;26090,54;12953172884,00;48358,36;935580878058,00;23535,13;9197087239522,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29-03-2011;23664,37;6101984998864,00;27107,08;5322214084415,00;26099,98;7196948163183,00;26058,30;12546295469,00;48416,53;936671297752,00;23557,21;9205771684927,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30-03-2011;23664,80;6101296888152,00;27118,16;5325439340932,00;26103,59;7196565097212,00;26051,34;11512480469,00;48427,44;936716764042,00;23553,02;9205512087240,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-03-2011;23788,48;6128262231272,00;27252,07;5348780709827,00;26240,71;7234146508274,00;26163,94;11520053527,00;48646,96;939760406258,00;23686,81;9251714517546,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01-04-2011;23806,54;6131036753445,00;27276,57;5361180394856,00;26257,37;7241586870682,00;26174,48;11601513130,00;48717,42;938974279692,00;23713,15;9257323252898,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02-04-2011;23806,54;6131036753445,00;27276,57;5361180394856,00;26257,37;7241586870682,00;26174,48;11601513130,00;48717,42;938974279692,00;23713,15;9257323252898,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03-04-2011;23806,54;6131036753445,00;27276,57;5361180394856,00;26257,37;7241586870682,00;26174,48;11601513130,00;48717,42;938974279692,00;23713,15;9257323252898,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04-04-2011;23919,16;6160506635487,00;27387,83;5383159778943,00;26374,19;7274914666126,00;26291,87;12623982400,00;48904,10;942695941931,00;23818,05;9297362800732,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05-04-2011;23952,27;6167743605496,00;27440,01;5393628581226,00;26422,81;7286506335582,00;26340,19;12646558019,00;48997,33;946213286273,00;23858,07;9312450690897,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06-04-2011;24002,32;6181490896330,00;27492,67;5403465220200,00;26472,62;7302059875997,00;26396,51;12630643141,00;49093,60;948135823887,00;23898,08;9331364783937,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-04-2011;24057,16;6195877697935,00;27549,68;5417333227014,00;26538,23;7321094122311,00;26443,42;12662027839,00;49191,42;950091134114,00;23949,39;9353087597438,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08-04-2011;24049,75;6195088417410,00;27533,55;5413715870750,00;26516,51;7315472993740,00;26406,54;12651724611,00;49162,59;949522439588,00;23933,37;9343920487705,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-04-2011;24049,75;6195088417410,00;27533,55;5413715870750,00;26516,51;7315472993740,00;26406,54;12651724611,00;49162,59;949522439588,00;23933,37;9343920487705,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10-04-2011;24049,75;6195088417410,00;27533,55;5413715870750,00;26516,51;7315472993740,00;26406,54;12651724611,00;49162,59;949522439588,00;23933,37;9343920487705,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11-04-2011;24035,62;6190916008167,00;27503,52;5403127693187,00;26505,76;7309238312335,00;26363,17;12630927492,00;49125,37;948632806648,00;23914,39;9334708576736,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12-04-2011;24023,71;6186184459133,00;27477,92;5395430920031,00;26487,34;7305911081921,00;26353,91;12643570420,00;49111,01;947901811765,00;23897,36;9327030648318,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13-04-2011;23917,61;6160828754296,00;27371,93;5376320351265,00;26382,46;7276782070673,00;26240,85;12642629214,00;48947,96;944805130565,00;23798,80;9289193690988,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14-04-2011;23933,33;6168906995209,00;27379,60;5381806502122,00;26397,26;7283687896475,00;26262,71;12652075062,00;48967,36;945246429713,00;23794,88;9294755645977,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15-04-2011;23936,30;6169319084458,00;27381,95;5396613640947,00;26405,29;7292086354284,00;26254,33;12592906812,00;48955,95;942409028819,00;23811,40;9307854424584,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16-04-2011;23936,30;6169319084458,00;27381,95;5396613640947,00;26405,29;7292086354284,00;26254,33;12592906812,00;48955,95;942409028819,00;23811,40;9307854424584,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17-04-2011;23936,30;6169319084458,00;27381,95;5396613640947,00;26405,29;7292086354284,00;26254,33;12592906812,00;48955,95;942409028819,00;23811,40;9307854424584,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18-04-2011;23985,88;6189153612531,00;27438,59;5410714717276,00;26459,18;7315511438745,00;26301,74;12628258290,00;49037,08;944771514049,00;23859,35;9335366277859,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19-04-2011;23917,93;6170880135367,00;27363,97;5396772119386,00;26376,87;7296139044663,00;26224,55;12591194626,00;48900,00;942052706557,00;23789,26;9307869353227,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20-04-2011;23963,59;6182055811633,00;27402,60;5406625758794,00;26433,42;7311099188096,00;26283,98;13320528703,00;48967,78;945434709443,00;23834,48;9326077498875,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21-04-2011;24073,23;6210323651413,00;27538,28;5436572292503,00;26569,98;7348357949133,00;26428,85;13548162629,00;49205,70;950128171414,00;23956,80;9373067620742,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-04-2011;24073,23;6210323651413,00;27538,28;5436572292503,00;26569,98;7348357949133,00;26428,85;13548162629,00;49205,70;950128171414,00;23956,80;9373067620742,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23-04-2011;24073,23;6210323651413,00;27538,28;5436572292503,00;26569,98;7348357949133,00;26428,85;13548162629,00;49205,70;950128171414,00;23956,80;9373067620742,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24-04-2011;24073,23;6210323651413,00;27538,28;5436572292503,00;26569,98;7348357949133,00;26428,85;13548162629,00;49205,70;950128171414,00;23956,80;9373067620742,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25-04-2011;24125,12;6224101706458,00;27592,36;5447641325360,00;26621,72;7363340573324,00;26490,53;15086640576,00;49305,19;952171305512,00;24006,03;9390654758165,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26-04-2011;24141,53;6229579117341,00;27616,63;5451011587427,00;26631,64;7367095786001,00;26507,67;15039836307,00;49344,16;953026754922,00;24013,94;9393057005235,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27-04-2011;24148,62;6232495163658,00;27629,71;5455670207287,00;26643,19;7369776764902,00;26520,17;14965237462,00;49367,98;953643420794,00;24026,04;9397948283097,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28-04-2011;24126,57;6224645734984,00;27597,50;5451505189921,00;26618,02;7363391403277,00;26483,62;14944679823,00;49331,14;952888177480,00;23999,23;9387692987444,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29-04-2011;24073,49;6206844411197,00;27551,93;5438953571656,00;26575,64;7349643407673,00;26456,41;15068311960,00;49269,77;950541425825,00;23965,35;9368653044330,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30-04-2011;24073,49;6206844411197,00;27551,93;5438953571656,00;26575,64;7349643407673,00;26456,41;15068311960,00;49269,77;950541425825,00;23965,35;9368653044330,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01-05-2011;24073,49;6206844411197,00;27551,93;5438953571656,00;26575,64;7349643407673,00;26456,41;15068311960,00;49269,77;950541425825,00;23965,35;9368653044330,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02-05-2011;24150,49;6223919130585,00;27626,77;5459225560602,00;26664,12;7376561092100,00;26512,41;15172261130,00;49393,89;950420308518,00;24046,24;9392525901310,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03-05-2011;24218,10;6242598335733,00;27690,54;5472676009438,00;26722,49;7392633396568,00;26579,05;16994434570,00;49533,21;952782789292,00;24103,25;9414434997105,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04-05-2011;24162,51;6228963371412,00;27631,55;5460658135412,00;26659,87;7375220646197,00;26519,84;16906574561,00;49443,28;952270715154,00;24048,19;9391838405831,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05-05-2011;24039,12;6196895312621,00;27499,21;5436164711844,00;26532,21;7340754947009,00;26384,21;16799112837,00;49238,40;948423073470,00;23929,33;9348457455805,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06-05-2011;24038,83;6197172913321,00;27529,62;5440378436860,00;26533,29;7339567423154,00;26419,52;16860361451,00;49245,52;948586087158,00;23935,81;9347638236457,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-05-2011;24038,83;6197172913321,00;27529,62;5440378436860,00;26533,29;7339567423154,00;26419,52;16860361451,00;49245,52;948586087158,00;23935,81;9347638236457,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08-05-2011;24038,83;6197172913321,00;27529,62;5440378436860,00;26533,29;7339567423154,00;26419,52;16860361451,00;49245,52;948586087158,00;23935,81;9347638236457,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-05-2011;24085,53;6209358157708,00;27555,62;5446812424207,00;26573,07;7351742904770,00;26467,55;16945464042,00;49297,62;949632398115,00;23979,03;9363315790250,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10-05-2011;24132,40;6220911214170,00;27627,85;5462973411026,00;26627,31;7366776310097,00;26529,83;17000657685,00;49396,88;951361931613,00;24030,56;9382801795308,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11-05-2011;24157,11;6228950442580,00;27661,84;5468061714371,00;26662,31;7378368350291,00;26553,95;17096583537,00;49439,61;952446319173,00;24060,30;9391705833264,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12-05-2011;24145,29;6225106888252,00;27634,59;5460835091759,00;26643,84;7375138762040,00;26539,80;17102019743,00;49416,70;952048998885,00;24039,88;9384987709896,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13-05-2011;24092,32;6213823105601,00;27582,62;5455399676176,00;26594,48;7361303420532,00;26486,44;16066815746,00;49315,84;950121808276,00;23994,64;9375137794806,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14-05-2011;24092,32;6213823105601,00;27582,62;5455399676176,00;26594,48;7361303420532,00;26486,44;16066815746,00;49315,84;950121808276,00;23994,64;9375137794806,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15-05-2011;24092,32;6213823105601,00;27582,62;5455399676176,00;26594,48;7361303420532,00;26486,44;16066815746,00;49315,84;950121808276,00;23994,64;9375137794806,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16-05-2011;24001,88;6190545290161,00;27464,64;5442144290153,00;26498,23;7342046930730,00;26394,93;16372474542,00;49148,06;945648144348,00;23904,34;9345927680840,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17-05-2011;24044,68;6204138255244,00;27507,28;5455403354731,00;26550,70;7362575193591,00;26432,17;16835707793,00;49230,30;948391844786,00;23940,78;9361735161343,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18-05-2011;24093,53;6218924252029,00;27573,00;5468630130660,00;26599,89;7376851110697,00;26495,98;17083196528,00;49335,57;951912779363,00;23984,28;9383595325727,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19-05-2011;24128,52;6227247006166,00;27616,06;5479221712451,00;26644,65;7390763401300,00;26552,50;17122000798,00;49390,15;952858814979,00;24026,23;9398691263050,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
